Tyres,Brakes,Suspension,Body and Chassis,Lights,Glazing,Wipers,Doors,Seat Belts,Airbags,Speedometer,Exhaust System,Fuel System,Final Score,Outcome
8,10,6,8,9,5,4,1,6,7,10,8,7,72.60869565217392,1
9,10,3,8,9,5,1,4,7,6,10,9,6,70.86956521739131,1
8,8,4,8,8,7,2,6,7,6,8,8,6,68.26086956521739,0
8,5,6,5,5,8,7,9,9,6,5,9,8,68.04347826086956,0
7,8,4,8,9,8,4,4,6,6,1,5,9,66.52173913043478,0
7,6,5,9,8,9,4,7,6,6,4,6,8,67.3913043478261,0
8,10,7,8,8,5,4,1,5,8,10,8,8,73.69565217391305,1
7,6,6,9,8,9,5,8,6,6,4,7,7,68.47826086956522,0
9,3,6,4,8,10,5,9,9,5,5,8,8,68.26086956521739,0
9,5,9,8,8,9,6,7,5,8,10,3,2,66.95652173913044,0
9,10,7,9,9,8,2,6,6,4,5,5,7,70.86956521739131,1
7,5,7,9,8,10,5,7,6,6,6,5,6,66.73913043478261,0
9,9,3,8,9,5,1,4,7,6,9,9,6,69.34782608695652,0
10,8,9,1,2,3,9,5,8,9,9,3,9,66.95652173913044,0
8,9,8,5,6,4,7,2,7,8,10,5,8,69.56521739130434,0
9,3,6,3,7,10,5,9,10,5,4,9,7,66.30434782608695,0
9,5,9,8,8,9,6,7,5,8,10,3,2,66.95652173913044,0
9,9,7,9,9,8,1,6,5,4,5,5,7,68.69565217391305,0
9,8,5,4,9,2,5,3,7,8,7,6,9,68.91304347826087,0
6,7,6,8,8,9,5,8,7,7,6,7,7,70.43478260869566,1
8,7,7,6,9,7,5,9,3,9,4,9,4,68.91304347826087,0
8,8,7,9,9,4,3,1,5,8,9,8,8,71.73913043478261,1
8,4,6,6,8,10,5,8,8,5,5,7,8,67.82608695652173,0
8,10,7,7,7,6,4,1,4,8,10,8,8,71.95652173913044,1
6,10,8,3,9,8,7,6,6,9,10,8,6,75.0,1
8,6,7,9,9,4,1,1,3,8,9,8,8,67.3913043478261,0
8,6,7,9,9,4,1,2,3,8,9,8,7,66.73913043478261,0
9,5,9,8,8,9,5,7,4,8,8,5,2,66.30434782608695,0
9,5,9,8,8,9,5,7,4,8,8,4,2,65.65217391304347,0
7,8,8,7,9,7,4,9,4,9,3,10,3,69.56521739130434,0
7,9,8,9,8,9,2,7,7,5,3,7,4,67.17391304347827,0
8,9,4,8,10,8,3,4,6,5,2,5,9,68.69565217391305,0
6,9,7,2,10,6,7,7,7,9,8,7,6,71.95652173913044,1
7,9,7,6,6,9,4,1,2,8,9,9,9,70.0,1
8,7,4,9,8,8,3,6,7,6,7,8,7,69.56521739130434,0
9,9,7,8,10,8,2,7,5,4,4,5,6,68.47826086956522,0
9,9,6,8,10,8,2,6,6,4,3,5,7,68.69565217391305,0
8,8,7,9,9,4,3,1,4,8,9,8,8,71.08695652173913,1
7,10,8,4,7,8,5,3,3,9,10,9,8,73.26086956521739,1
6,8,9,8,8,8,3,9,6,8,2,10,2,67.6086956521739,0
8,8,8,7,7,6,2,1,2,9,9,9,9,70.65217391304348,1
9,10,5,7,7,7,2,3,5,7,10,10,7,72.17391304347827,1
9,9,6,9,9,9,2,7,6,4,5,5,7,70.21739130434783,1
7,8,4,8,9,8,4,5,6,6,2,5,9,67.3913043478261,0
9,9,9,1,2,4,9,5,8,9,10,3,8,66.95652173913044,0
9,8,4,2,9,1,5,4,7,8,5,5,9,65.21739130434783,0
5,8,9,9,7,9,2,8,9,7,1,9,2,65.65217391304347,0
9,3,6,3,8,9,6,9,9,5,5,8,7,66.30434782608695,0
6,9,8,5,6,7,8,8,7,9,8,8,7,73.47826086956522,1
9,8,4,8,9,5,1,3,6,7,9,9,6,68.91304347826087,0
9,10,7,9,9,8,2,5,6,4,6,5,7,70.86956521739131,1
6,10,7,3,9,7,7,7,6,9,10,8,6,74.1304347826087,1
9,9,6,9,9,9,2,7,6,4,5,5,7,70.21739130434783,1
7,6,6,10,8,8,3,6,5,6,6,7,8,68.04347826086956,0
7,8,7,7,6,9,4,3,4,7,7,8,9,69.1304347826087,0
6,10,8,3,9,8,7,7,6,9,10,8,6,75.43478260869566,1
7,9,7,9,9,5,5,1,6,8,9,7,8,73.26086956521739,1
9,7,8,6,9,7,5,9,3,9,5,8,3,69.34782608695652,0
9,4,6,4,8,8,5,10,7,6,4,9,6,66.30434782608695,0
7,6,6,9,8,9,5,8,6,6,4,7,7,68.47826086956522,0
8,7,7,9,9,4,2,1,3,8,9,8,8,68.91304347826087,0
6,10,8,3,9,8,7,7,6,9,10,8,6,75.43478260869566,1
10,9,3,6,9,4,1,5,8,6,8,8,6,68.47826086956522,0
8,9,7,9,8,5,5,2,5,8,10,7,6,71.30434782608695,1
7,7,7,6,4,6,9,9,9,7,5,9,8,70.0,1
8,8,4,6,10,6,4,4,6,6,1,5,10,67.17391304347827,0
7,5,8,10,9,4,1,1,4,9,7,6,8,66.08695652173913,0
8,9,4,8,10,8,3,4,6,5,1,5,9,68.26086956521739,0
7,6,8,9,9,8,5,2,8,8,3,2,9,69.56521739130434,0
8,7,6,9,8,9,3,7,6,5,5,6,7,68.04347826086956,0
8,8,8,6,9,7,4,9,3,9,3,10,3,69.34782608695652,0
9,5,9,8,8,9,5,7,4,8,8,5,2,66.30434782608695,0
8,10,5,8,9,5,3,2,6,7,10,8,7,71.95652173913044,1
7,7,6,8,7,9,4,5,5,6,6,7,8,67.3913043478261,0
9,8,7,7,10,7,3,8,4,7,4,7,5,69.78260869565217,0
9,7,8,6,9,7,5,9,3,9,5,7,3,68.69565217391305,0
10,9,7,9,9,9,2,7,5,4,5,4,6,69.56521739130434,0
8,7,8,8,7,5,2,1,2,9,9,8,8,67.82608695652173,0
9,9,7,7,10,8,3,8,4,6,4,7,5,70.43478260869566,1
9,8,7,7,10,7,3,8,4,7,4,7,5,69.78260869565217,0
9,8,7,9,9,6,1,4,4,6,6,6,7,68.04347826086956,0
10,10,4,8,9,7,1,5,7,5,8,8,6,71.73913043478261,1
6,10,7,5,9,6,6,5,6,9,10,8,6,73.47826086956522,1
9,8,7,7,10,7,3,8,4,7,4,7,5,69.78260869565217,0
7,5,8,9,9,8,5,1,8,9,3,2,9,69.1304347826087,0
9,9,3,8,8,6,1,5,7,6,8,9,6,68.91304347826087,0
9,6,9,7,8,8,5,8,4,8,7,6,2,66.73913043478261,0
8,5,6,5,5,8,7,9,9,6,5,9,8,68.04347826086956,0
9,8,4,8,9,5,1,4,6,6,9,9,6,68.26086956521739,0
9,5,9,8,8,9,5,7,4,8,8,4,2,65.65217391304347,0
8,9,8,4,4,7,5,2,4,9,10,7,9,69.34782608695652,0
10,10,6,8,9,8,1,6,6,4,5,5,6,69.1304347826087,0
7,5,6,9,8,10,5,8,7,5,5,7,8,69.1304347826087,0
8,7,8,8,7,6,2,1,2,9,9,8,8,68.47826086956522,0
8,10,6,6,6,8,3,2,3,8,10,10,8,71.52173913043478,1
6,10,7,5,9,6,6,5,6,9,10,8,6,73.47826086956522,1
10,10,6,8,9,8,1,6,6,4,5,5,6,69.1304347826087,0
8,8,4,6,10,6,4,4,6,6,1,5,10,67.17391304347827,0
7,8,7,9,9,5,5,1,6,8,7,6,8,70.65217391304348,1
8,7,7,6,9,7,5,9,3,9,4,9,4,68.91304347826087,0
10,8,4,1,8,1,5,5,8,9,5,4,9,66.08695652173913,0
9,8,4,2,9,1,5,4,7,8,6,5,9,65.65217391304347,0
9,7,8,6,9,7,5,9,3,9,5,7,3,68.69565217391305,0
10,8,6,1,6,2,7,5,8,9,7,4,9,67.6086956521739,0
9,9,7,8,10,8,2,7,5,5,4,6,6,70.21739130434783,1
9,10,3,7,8,6,1,4,7,6,10,10,6,70.43478260869566,1
10,7,8,9,9,9,3,7,5,5,7,4,4,68.26086956521739,0
8,10,6,6,7,7,2,2,4,7,10,10,8,71.08695652173913,1
8,6,6,3,8,9,6,9,8,7,7,8,7,70.86956521739131,1
7,5,7,10,8,9,5,5,7,7,4,5,8,68.91304347826087,0
8,9,8,4,2,5,10,7,9,8,7,6,9,70.43478260869566,1
9,9,7,7,10,8,3,8,4,6,4,7,5,70.43478260869566,1
8,9,9,4,2,4,10,6,9,8,8,6,9,70.43478260869566,1
5,8,9,9,5,8,5,9,9,8,3,10,4,69.34782608695652,0
9,9,4,8,9,5,1,4,6,6,9,9,6,69.34782608695652,0
9,9,9,1,2,4,10,5,9,8,9,3,9,67.6086956521739,0
8,8,4,5,10,5,4,4,6,7,2,5,10,67.3913043478261,0
8,5,7,9,8,10,5,7,6,6,7,5,5,67.17391304347827,0
7,8,8,4,9,8,7,7,6,9,10,6,4,71.52173913043478,1
9,6,8,7,9,8,5,8,3,9,6,7,3,68.91304347826087,0
8,10,7,9,9,5,4,2,6,7,9,7,7,73.26086956521739,1
8,6,8,9,8,4,1,1,2,9,9,8,8,67.3913043478261,0
9,9,5,8,10,8,2,5,6,4,3,5,8,68.69565217391305,0
8,9,4,8,10,8,3,4,6,5,1,5,9,68.26086956521739,0
8,7,6,9,8,9,3,7,6,5,5,6,7,68.04347826086956,0
9,8,4,3,10,3,4,4,7,8,3,5,10,68.04347826086956,0
8,10,5,8,9,5,3,2,6,7,10,8,7,71.95652173913044,1
7,6,6,9,8,9,5,8,6,6,4,7,7,68.47826086956522,0
7,6,6,9,7,9,5,8,7,6,5,7,8,69.56521739130434,0
7,8,4,8,9,8,4,3,6,6,1,4,10,66.52173913043478,0
9,10,7,9,9,7,2,5,6,5,6,5,7,71.30434782608695,1
8,8,8,7,6,7,3,1,2,9,9,9,9,70.65217391304348,1
10,7,8,9,9,9,3,7,5,5,7,4,4,68.26086956521739,0
9,10,7,9,9,8,2,6,6,4,5,5,7,70.86956521739131,1
9,9,6,8,10,8,2,6,6,4,4,5,7,69.1304347826087,0
8,8,4,6,10,6,4,4,6,6,1,5,10,67.17391304347827,0
8,6,7,9,9,4,1,2,3,8,9,8,7,66.73913043478261,0
9,10,7,9,9,7,3,4,6,5,6,6,7,71.95652173913044,1
8,9,7,9,9,9,2,7,6,4,4,6,5,67.82608695652173,0
8,10,6,6,7,7,2,2,4,7,10,10,8,71.08695652173913,1
10,3,6,3,8,9,5,9,9,4,5,8,7,65.8695652173913,0
9,10,7,9,9,8,2,6,6,4,5,5,7,70.86956521739131,1
5,8,9,9,6,9,2,9,9,8,1,10,2,66.73913043478261,0
10,10,6,8,9,8,1,6,6,4,5,5,6,69.1304347826087,0
10,9,6,8,9,9,2,7,6,4,5,5,7,70.65217391304348,1
10,8,4,1,9,1,5,5,8,9,5,4,9,67.17391304347827,0
9,8,7,6,10,7,4,9,3,8,4,8,4,70.0,1
9,9,9,2,2,4,10,5,9,8,9,4,9,68.91304347826087,0
9,10,7,9,9,8,2,5,6,4,5,5,7,70.43478260869566,1
8,9,7,7,7,4,5,1,6,8,10,7,8,70.65217391304348,1
9,8,4,3,10,3,4,4,7,8,3,5,10,68.04347826086956,0
7,10,8,5,7,8,5,3,3,9,10,9,8,73.91304347826086,1
8,8,4,6,10,6,4,4,6,6,1,5,10,67.17391304347827,0
7,9,8,2,6,6,8,6,7,9,10,6,7,70.65217391304348,1
6,8,9,8,8,8,3,9,7,8,2,10,2,68.26086956521739,0
6,10,8,3,8,8,6,6,5,9,10,8,7,73.91304347826086,1
7,5,8,10,8,8,5,2,8,9,3,3,9,69.78260869565217,0
7,6,6,10,8,8,4,6,6,6,5,7,8,68.69565217391305,0
8,4,7,5,7,10,4,9,10,6,3,9,5,66.30434782608695,0
5,8,9,9,7,9,2,8,9,7,1,9,2,65.65217391304347,0
7,8,8,9,8,9,2,8,8,6,2,7,4,67.82608695652173,0
7,5,6,9,8,10,5,7,6,6,5,6,7,67.3913043478261,0
8,10,6,8,9,5,4,1,6,7,10,8,7,72.60869565217392,1
6,9,8,5,6,7,8,8,7,9,8,8,7,73.47826086956522,1
7,5,7,10,8,8,5,4,8,8,3,4,9,69.56521739130434,0
8,9,4,8,10,8,3,4,6,5,1,5,9,68.26086956521739,0
8,7,8,9,8,7,5,3,5,8,10,5,5,69.1304347826087,0
5,8,9,9,7,9,2,8,9,7,1,9,2,65.65217391304347,0
6,10,7,3,9,7,7,7,6,9,10,8,6,74.1304347826087,1
7,9,8,6,2,5,10,8,9,8,6,8,9,71.95652173913044,1
6,9,8,5,5,6,9,8,8,8,7,9,7,71.95652173913044,1
6,9,7,4,9,8,7,8,7,9,9,7,6,74.34782608695653,1
7,6,6,9,7,9,5,8,7,6,5,7,8,69.56521739130434,0
7,6,8,9,9,7,5,1,8,9,5,3,9,71.08695652173913,1
7,5,6,10,8,9,5,6,7,6,4,5,8,67.6086956521739,0
8,7,7,9,9,4,2,1,3,8,9,8,8,68.91304347826087,0
9,9,9,1,3,4,9,5,8,9,10,4,8,68.69565217391305,0
6,6,9,8,7,10,2,9,10,7,1,9,3,66.73913043478261,0
8,6,7,5,5,7,8,9,9,6,5,9,8,69.56521739130434,0
9,9,6,9,9,9,2,7,6,4,5,5,7,70.21739130434783,1
8,9,8,4,2,5,10,7,9,8,7,6,9,70.43478260869566,1
6,8,8,8,4,7,6,9,9,8,3,10,5,68.91304347826087,0
9,7,7,5,9,7,5,10,3,9,4,9,4,69.78260869565217,0
10,10,4,8,9,7,1,5,7,5,7,7,6,70.65217391304348,1
9,8,7,6,10,7,4,9,3,8,4,9,4,70.65217391304348,1
7,8,8,7,5,6,8,9,7,8,5,10,7,72.3913043478261,1
7,6,6,9,6,8,6,8,7,6,5,7,8,68.26086956521739,0
8,8,7,9,9,4,3,1,4,8,9,8,8,71.08695652173913,1
8,10,7,7,7,7,4,1,3,8,10,9,9,73.69565217391305,1
8,6,7,9,9,4,1,1,3,8,9,8,8,67.3913043478261,0
10,5,6,5,8,9,4,8,8,4,5,7,7,67.17391304347827,0
8,6,7,5,5,7,8,9,9,6,5,9,8,69.56521739130434,0
6,10,8,4,8,8,6,5,5,9,10,8,7,74.1304347826087,1
8,6,9,6,8,9,6,7,5,8,10,4,3,67.3913043478261,0
9,9,7,9,9,8,1,6,5,4,5,5,7,68.69565217391305,0
6,8,7,4,9,8,6,8,7,8,8,7,6,71.74700018110707,1
8,10,6,6,6,7,2,2,3,7,10,10,8,71.41652921627771,1
6,10,7,3,9,7,7,7,6,9,10,8,6,74.90538028450572,1
10,6,9,9,8,9,4,7,5,6,8,3,3,70.0,1
8,8,7,6,9,7,4,9,3,8,3,9,3,70.0,1
6,10,7,5,9,6,6,4,6,8,10,8,6,73.88350069239402,1
9,10,3,7,8,5,1,3,7,6,10,9,6,70.88311039460116,1
9,9,6,8,9,9,2,7,6,4,5,5,7,70.34211330809786,1
8,9,8,5,5,7,3,1,2,9,9,9,9,71.0635241305469,1
6,8,7,2,9,6,7,7,7,9,9,7,6,72.75435260462363,1
8,9,8,4,2,5,10,7,9,8,7,6,9,70.43478260869566,1
8,9,8,6,6,7,3,1,2,9,9,9,9,71.35526531753408,1
8,10,7,7,7,6,4,1,4,8,10,8,8,71.95652173913044,1
7,9,8,5,2,5,10,7,9,8,6,7,9,71.24256421671572,1
6,7,7,4,9,8,6,8,7,8,8,7,6,71.94000485669831,1
8,10,7,8,8,5,4,1,4,8,10,8,8,73.69565217391305,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.50564547285269,1
7,8,8,7,4,6,8,9,7,8,5,10,7,71.92618856200706,1
9,8,6,9,9,9,2,7,5,4,5,4,6,70.153752997947,1
6,10,7,3,9,7,7,6,6,9,10,8,6,74.95223976914673,1
7,7,7,7,3,6,9,8,8,7,5,9,8,70.1268430789371,1
7,10,7,5,6,8,4,1,2,8,10,9,9,71.95652173913044,1
9,9,6,9,9,9,2,7,6,4,5,5,7,70.21739130434783,1
7,10,8,4,7,8,5,3,3,9,10,9,8,73.85450835769372,1
9,10,3,7,8,5,1,4,7,6,10,9,6,70.69806491204075,1
8,9,4,8,9,8,3,4,6,5,1,5,9,70.86956521739131,1
8,10,7,8,8,5,4,1,5,8,10,8,8,74.86106524233035,1
7,5,6,5,5,7,8,9,9,6,5,9,8,70.28229435404641,1
6,8,7,3,9,8,7,8,7,9,9,7,6,74.12370209595537,1
6,10,7,5,9,6,6,4,6,8,10,8,6,74.58234698341516,1
6,8,7,3,9,8,7,8,7,8,8,8,6,72.13797653138973,1
9,10,7,9,9,8,2,6,6,4,5,5,7,70.86956521739131,1
6,8,8,7,4,6,7,9,8,8,4,10,6,71.0280870492247,1
9,10,7,9,9,8,2,6,6,4,5,5,7,70.86956521739131,1
7,8,7,7,3,6,9,8,8,7,5,9,8,70.52639862129048,1
6,7,7,3,9,8,6,8,7,8,8,7,6,71.7902652832293,1
8,8,8,6,6,7,3,1,2,9,9,9,9,70.85533799311555,1
8,8,7,9,9,4,3,1,4,8,9,8,8,71.08695652173913,1
8,9,8,2,2,4,10,6,9,8,8,4,9,70.64722128098617,1
7,9,7,6,6,7,3,1,2,8,9,9,9,70.90070945887139,1
8,8,7,9,9,4,3,1,4,8,9,8,8,71.71325089943724,1
8,9,6,8,8,5,4,1,5,7,10,7,6,71.31786264260577,1
7,9,8,2,7,6,8,7,7,9,10,6,6,71.08695652173913,1
7,8,8,4,10,7,5,9,3,10,5,9,4,72.29929607248891,1
7,10,6,8,9,5,4,1,6,7,10,8,7,72.80590085612812,1
6,10,7,3,9,7,7,7,6,9,10,8,6,74.1304347826087,1
7,9,8,2,6,6,8,6,7,9,10,5,7,70.46552455260499,1
9,9,6,9,9,9,2,7,6,4,5,5,7,70.21739130434783,1
7,10,7,8,8,5,4,1,5,8,10,8,7,73.69565217391305,1
8,10,6,8,9,5,4,1,6,7,10,8,7,72.60869565217392,1
7,8,7,8,3,6,8,8,8,7,5,9,8,71.03112362145116,1
8,8,8,6,6,6,2,1,2,9,9,9,9,70.91923490466945,1
8,10,5,6,7,7,2,2,4,7,10,10,7,71.23290108389877,1
7,7,7,7,4,6,8,8,8,7,5,9,8,71.32414263474631,1
7,7,7,3,9,8,7,8,7,7,7,8,6,70.89954490545475,1
7,10,8,4,7,8,5,3,3,9,10,9,8,73.92580681128807,1
6,7,7,4,9,8,6,8,7,8,7,7,6,71.98877951835354,1
6,9,8,6,4,6,9,8,8,8,7,9,7,72.60869565217392,1
8,10,6,8,9,5,4,1,6,7,10,8,7,72.60869565217392,1
7,8,7,7,3,6,9,8,8,7,5,9,8,70.32913805312609,1
8,10,5,8,9,5,3,2,6,7,10,8,7,71.95652173913044,1
6,8,7,4,9,8,7,8,7,8,8,7,6,73.33758736285864,1
8,10,7,9,9,6,3,3,6,5,6,6,7,71.48434113125866,1
6,9,8,5,5,6,9,8,8,8,7,9,7,72.90747439796864,1
9,8,7,6,10,7,4,9,3,9,4,9,4,73.35460463597819,1
7,9,8,2,6,6,8,6,7,9,10,6,6,70.66889683189511,1
7,10,7,6,9,5,5,3,6,8,10,8,7,74.61021521163315,1
8,10,6,8,9,5,4,1,6,7,10,8,7,72.60869565217392,1
7,8,7,7,4,6,8,8,7,7,5,9,7,71.51778613162142,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.62466305459039,1
9,8,7,6,10,7,3,8,3,7,4,7,4,70.1768842826395,1
7,8,7,7,4,6,8,8,7,7,5,9,7,71.88294536719816,1
6,9,8,5,6,6,8,8,7,8,7,8,7,73.43374497934613,1
7,9,8,2,6,6,8,6,7,9,10,5,7,70.28491268649891,1
6,9,8,5,6,6,8,8,7,8,7,8,7,73.09828778631224,1
6,10,7,3,9,7,7,7,6,9,10,8,6,74.1304347826087,1
7,9,8,2,6,6,8,6,7,9,10,5,7,70.27317449467921,1
7,8,8,4,10,7,6,8,4,10,6,8,4,74.3129862722518,1
6,7,6,4,8,8,6,8,7,7,7,7,6,71.5810037378458,1
8,8,5,1,10,2,5,5,7,9,6,5,8,70.71230214202778,1
7,9,7,6,6,8,3,1,2,8,9,9,9,70.97662172685378,1
8,10,6,6,6,8,3,2,3,8,10,10,8,71.52173913043478,1
8,8,8,5,9,6,5,9,3,9,4,9,4,71.73465597363575,1
6,9,8,2,8,7,8,7,7,9,10,7,6,72.39448766300576,1
8,10,6,8,9,5,4,1,6,7,9,7,7,72.77174660095059,1
8,10,7,8,8,5,4,1,4,8,10,8,8,73.69565217391305,1
9,10,7,9,9,8,2,6,6,4,5,5,7,70.86956521739131,1
9,10,3,8,9,5,1,4,7,5,9,8,6,71.29902200901127,1
8,9,8,3,2,4,10,6,9,8,7,5,9,70.43859613024173,1
7,10,7,6,9,6,6,3,6,8,10,8,7,74.64313764977115,1
7,9,8,2,6,6,8,6,7,9,10,5,7,70.0,1
7,9,8,6,2,5,10,8,9,8,6,8,9,72.11777453676791,1
6,8,7,3,9,8,7,8,7,8,8,7,6,72.1197108955763,1
9,10,7,9,9,8,2,6,6,4,5,5,7,70.86956521739131,1
8,8,7,9,9,4,3,1,4,8,9,8,8,71.08695652173913,1
7,9,8,2,6,6,8,6,7,9,10,5,6,70.21704042950265,1
8,10,5,8,9,5,3,1,6,7,10,8,7,72.30215298086162,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.72151880041017,1
6,10,7,3,9,7,7,7,6,9,10,8,6,74.1304347826087,1
6,9,7,3,9,8,7,8,7,9,9,7,6,78.36555349901008,1
9,8,7,9,9,9,2,7,5,4,5,4,5,70.06358502430132,1
8,8,8,6,6,6,2,1,2,9,9,9,9,71.01179160968843,1
8,8,8,5,9,6,5,9,3,9,4,9,4,71.99895517932305,1
8,10,6,8,9,5,4,1,6,7,10,8,7,72.60869565217392,1
8,10,7,6,6,8,3,1,2,8,10,9,9,72.14911849957117,1
8,10,7,8,8,5,4,1,4,8,10,8,8,73.69565217391305,1
7,8,7,7,3,6,9,8,8,7,5,9,8,70.49241413683278,1
7,10,7,5,6,8,4,1,2,8,10,9,9,71.95652173913044,1
8,7,7,6,9,6,5,9,3,8,4,9,4,70.48645908509924,1
7,8,6,8,9,5,4,1,6,7,7,6,8,70.98129914008852,1
8,10,7,8,8,5,4,1,5,8,10,8,8,75.0719883842314,1
8,9,6,8,9,8,2,5,6,4,4,5,7,70.86956521739131,1
7,10,8,4,6,8,4,1,2,9,10,9,8,72.5296650337545,1
8,9,8,6,6,7,3,1,2,9,9,9,9,71.08695652173913,1
8,10,7,7,7,6,4,1,4,8,10,8,8,72.1001225079397,1
7,8,5,1,10,4,6,6,7,9,7,6,7,71.00565231897416,1
6,10,7,3,9,7,7,7,6,9,10,8,6,74.1304347826087,1
8,10,7,9,9,6,2,3,6,5,6,5,7,71.30434782608695,1
7,9,8,2,6,6,8,6,7,9,10,5,7,70.59449255665074,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.54163617276616,1
7,7,6,9,8,9,3,7,6,5,5,6,7,71.32536612111701,1
7,8,8,4,10,7,5,9,3,10,5,9,4,72.31528796467492,1
7,5,8,9,9,7,5,1,8,9,3,2,9,73.67375607383596,1
8,9,6,7,8,4,4,1,6,7,10,7,7,71.80175999583179,1
9,10,3,7,8,5,1,3,7,6,10,9,6,71.16009229059851,1
8,8,8,6,9,7,4,9,4,9,3,10,3,70.0,1
6,10,7,3,9,7,7,7,6,9,10,8,6,74.1304347826087,1
7,10,8,4,7,8,5,4,4,9,10,9,8,74.34782608695653,1
7,7,7,6,3,6,9,9,9,7,5,9,8,70.57354659705402,1
8,9,8,5,5,8,3,1,2,9,9,9,9,71.59452596849145,1
9,8,6,9,9,9,2,7,5,4,5,4,6,70.21662672755559,1
7,10,7,6,9,6,6,4,6,8,10,8,7,74.78260869565217,1
8,7,6,9,8,9,3,7,6,4,5,5,7,70.88973901864772,1
7,10,8,4,7,8,5,3,3,9,10,9,8,74.3442564052332,1
8,10,7,8,8,5,4,1,4,8,10,8,8,73.69565217391305,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.86956521739131,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.84594056785801,1
6,9,8,5,5,6,9,8,8,8,7,9,7,71.96162889380471,1
9,10,3,7,8,5,1,4,7,6,10,9,6,70.68978182265583,1
9,8,7,6,10,7,4,9,3,8,4,8,4,70.0,1
8,10,7,9,9,6,3,3,6,6,7,6,7,71.30434782608695,1
9,9,6,8,9,9,2,7,6,4,5,5,7,70.36800498881693,1
8,10,6,8,9,5,4,1,6,7,10,8,7,72.60869565217392,1
9,8,6,9,9,9,2,7,5,4,5,4,6,70.19676804983874,1
6,9,8,5,4,6,9,8,8,8,7,9,7,72.25652251960904,1
7,9,8,2,6,6,8,6,7,9,10,5,6,70.10806329023215,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.86956521739131,1
7,10,7,8,8,5,4,1,5,8,10,8,7,73.69565217391305,1
8,9,4,8,9,8,3,4,6,5,1,5,9,70.86956521739131,1
9,10,7,9,9,8,2,5,6,4,5,5,7,70.86956521739131,1
6,9,8,2,8,7,7,7,6,9,10,7,5,72.527538299583,1
7,9,7,6,6,8,4,1,2,8,9,9,9,70.4250648800237,1
9,9,6,9,9,9,2,7,6,4,5,5,7,70.21739130434783,1
6,10,8,4,7,8,5,4,4,9,10,8,7,74.3369856340387,1
8,9,6,8,9,6,3,2,6,6,6,6,7,71.12504305406401,1
8,10,7,7,7,5,4,1,4,8,10,8,8,72.11785252594369,1
6,10,7,5,9,6,6,4,6,8,10,8,6,73.51772479219805,1
6,9,7,2,9,7,7,7,7,9,9,7,6,73.50737779040604,1
6,9,7,2,10,6,7,7,7,9,8,7,6,72.16231034111401,1
9,8,7,6,10,7,3,8,3,7,4,7,4,70.15241522874874,1
8,10,7,7,7,6,4,1,4,8,10,8,8,72.29551793642659,1
7,9,8,5,2,4,10,7,9,8,6,7,9,71.29960369174819,1
9,10,3,7,8,5,1,4,7,6,10,9,6,70.73296665664068,1
6,7,7,3,9,8,6,8,7,7,7,7,6,70.95070562968654,1
10,10,5,8,9,7,1,6,6,4,6,6,6,70.06463489061571,1
7,8,7,7,3,6,8,8,7,7,5,9,7,70.65559755582392,1
6,7,7,3,9,8,7,8,7,7,7,8,6,70.97504543125171,1
8,10,7,7,7,6,4,1,4,8,10,8,8,72.56345183779547,1
6,10,8,3,8,8,6,5,5,9,10,8,7,73.71948214159205,1
7,7,8,4,8,8,6,7,5,8,10,5,3,71.2932519018749,1
9,9,6,9,9,9,2,7,6,4,5,5,7,70.21739130434783,1
7,10,7,5,6,8,4,1,2,8,10,9,9,71.95652173913044,1
7,9,8,5,5,8,4,1,2,9,10,9,9,71.85116560604997,1
9,9,9,2,2,4,10,5,9,8,8,4,9,70.71534014707025,1
8,9,4,8,9,6,4,2,6,6,3,5,8,70.35947411707816,1
9,8,7,6,10,7,4,9,3,8,4,8,4,70.33440533087122,1
8,9,4,8,9,6,4,2,6,6,5,5,8,70.02558846597503,1
7,9,8,2,6,6,8,6,7,9,10,5,6,70.4134604931998,1
8,10,6,6,6,7,2,2,3,7,10,10,8,71.16459136718585,1
8,10,5,6,7,7,2,2,4,7,10,10,8,70.9001740275608,1
8,10,7,6,6,8,3,1,2,8,10,9,9,71.97437084892802,1
8,10,5,8,9,5,3,2,6,7,10,8,7,71.95652173913044,1
8,7,7,6,9,6,5,9,3,8,4,9,4,70.24939422045954,1
9,9,6,8,9,9,2,7,6,4,5,5,7,70.35773747912634,1
9,10,3,7,8,5,1,4,7,6,10,9,6,70.56201204985291,1
8,10,5,8,9,5,3,2,6,7,10,8,7,71.95652173913044,1
7,10,8,4,7,8,5,3,3,9,10,9,8,73.43631537611715,1
7,8,8,4,10,7,6,9,4,10,6,9,4,72.3913043478261,1
6,9,8,2,8,7,8,7,7,9,10,7,6,72.69513182277822,1
9,8,7,6,10,7,4,9,3,8,4,8,4,70.57485060665516,1
8,10,5,8,9,5,3,1,6,7,10,8,7,72.53113541425975,1
6,10,8,3,9,8,7,6,5,9,10,8,6,74.40831394788039,1
